"MATRICULE","TYPE_DECHETS","QUARTIER","NUM_VOIE","ADRESSE","CLE_VOIE","CAPACITE_CUVE","CAPACITE_FOSSE","PREHENSION","COULEUR","FINITION_PLATEFORME","TRAPPE_COMMERCANT","TYP_AVALOIR","ISOLATION_PHONIQUE","NUMERO_POLE_NANTESMETROPOLE","NOM_POLE_NANTESMETROPOLE","COD_COM","COMMUNE","location"
"V4031","verre_ent","Malakoff","9","rue de Chypre","Chypre","4.0","5.0","kinshofer","gris RAL 9007","tôle larmée","0","tambour_80l","0","9","Nantes-Loire","440109","Nantes","[ 47.21544624439 , -1.52521164536041]"
"V4032","verre_ent","Dervallières - Chézine","0","Rue Louis le Nain","Nain","0.0","0.0","","","","0","","0","8","Nantes-Ouest","440109","Nantes","[ 47.2262814717069 , -1.59940051393083]"
"V4033","verre_ent","Vieux Malakoff","6","rue de l'Indre","Indre","4.0","5.0","kinshofer","gris RAL 9007","tôle larmée","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2139965398505 , -1.53621982026675]"
"V4034","verre_ent","Cremetterie","0","Avenue de la Branchoire","Branchoise","4.0","0.0","kinshofer","","tôle larmée","0","opercule","1","7","Loire-Chézine","440162","St-Herblain","[ 47.218365683216 , -1.60712895069911]"
"V4035","verre_ent","Cremetterie","0","Avenue de la Branchoire","Branchoise","4.0","0.0","kinshofer","","tôle larmée","0","opercule","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2183845211802 , -1.60712125126156]"
"V4036","verre_ent","Malakoff","0","rue de suisse","suisse","4.0","5.0","kinshofer","gris RAL 9007","avec réservation","0","tambour","0","9","Nantes-Loire","440109","Nantes","[ 47.2170200382295 , -1.52329578911802]"
"V4037","verre_ent","Ile Beaulieu","2","Rue Thomas Narcejac","Narcejac","0.0","0.0","","","","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2101726122261 , -1.52972840381147]"
"V4038","verre_ent","Ile Beaulieu","3","Rue Jean Gorin","Gorin","0.0","0.0","","","","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2093011560588 , -1.52882199926803]"
"V4039","verre_ent","Ile Beaulieu","0","Rue du Pen Duick II","Pen Duick","4.0","5.0","","","","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2108640831296 , -1.53184692481347]"
"V4040","verre_ent","Decré - Cathédrale","0","Allée du Port Maillard","Maillard","4.0","5.0","kinshofer","","","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2148393045635 , -1.55173730289862]"
"V4041","verre_ent","Decré - Cathédrale","0","Allée de la Tremperie","Tremperie","4.0","5.0","kinshofer","","","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2144271097909 , -1.55364736452914]"
"V4042","verre_ent","St Joseph de Porterie","1","Rue de la Planche au Gué","Gué","4.0","0.0","Kinshofer","","stabilité avec réser","0","","0","4","Erdre et Loire","440109","Nantes","[ 47.2688212547979 , -1.52176008376974]"
"V4043","verre_ent","Beautour","308","308 Route de Clisson","Clisson","4.0","5.0","","","","0","","0","2","Loire, Sèvre et Vignoble","440215","Vertou","[ 47.1880059815132 , -1.49984330919332]"
"V4044","verre_ent","","0","Rue Jean-Jacques Audubon","Audubon","4.0","5.0","Kinshofer","RAL 9006","Acier Galvanisé stri","0","opercule","0","1","Sud-Ouest","440018","Bouaye","[ 47.1577841379452 , -1.67784471975078]"
"V4045","verre_ent","Dobree-Bon Port","11","Rue de Gigant","Gigant","4.0","5.0","","","","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2142532122748 , -1.56998626746342]"
"V4046","verre_ent","Dervallières - Chézine","6","Rue Jean Honoré Fragonard","Fragonard","4.0","5.0","Kinshofer","vert RAL 6012","","0","Opercule","0","8","Nantes-Ouest","440109","Nantes","[ 47.2223342196638 , -1.60233651974911]"
"V4047","verre_ent","Bout des Landes","2","Rue de Concarneau","Concarneau","4.0","0.0","","","","0","","0","6","Erdre et Cens","440109","Nantes","[ 47.2643603534014 , -1.57852074689898]"
"V4048","verre_ent","Bout des Landes","7","Rue de Douarnenez","Douarnenez","5.0","5.0","Kinshofer","Gris RAL 9007","tôle larmée","0","Trappe","0","6","Erdre et Cens","440109","Nantes","[ 47.2649127530386 , -1.57629038089322]"
"V4049","verre_ent","Bout des Landes","1","Rue de Pont Aven","Aven","4.0","0.0","","","","0","","0","6","Erdre et Cens","440109","Nantes","[ 47.2656786184519 , -1.57503667594428]"
"V4050","verre_ent","St Joseph de Porterie","18","Rue de la Planche au Gué","Gué","4.0","5.0","Kinshofer","RAL 7032","avec réservation","0","Clapet","0","4","Erdre et Loire","440109","Nantes","[ 47.2700559253137 , -1.5214959634183]"
"V4051","verre_ent","St Joseph de Porterie","38","Rue de la Planche au Gué","Gué","4.0","5.0","Kinshofer","RAL 7032","avec réservation","0","Clapet","0","4","Erdre et Loire","440109","Nantes","[ 47.2724408686489 , -1.5201277658877]"
"V4052","verre_ent","ZAC de la Minais","76","Route de Thouaré","Thouaré","4.0","5.0","Kinshofer","RAL 7016","Alu strie arasante","0","","1","4","Erdre et Loire","440172","Ste-Luce-sur-Loire","[ 47.2567028503288 , -1.46749329722873]"
"V4053","verre_ent","La Roussellerie","0","Rue de la Frégate","Frégate","0.0","0.0","","","","0","","0","4","Erdre et Loire","440204","Thouaré-sur-Loire","[ 47.2694830402414 , -1.45243859804404]"
"V4054","verre_ent","Beaujoire - Halvèque","6","Rue Claude et Simone Millot","Millot","0.0","0.0","","","","0","","0","4","Erdre et Loire","440109","Nantes","[ 47.2605072428116 , -1.51392718053257]"
"V4055","verre_ent","Richebourg - St Clément","37","Rue Maréchal Joffre","Joffre","5.0","5.0","Kinshofer","RAL9007","acier galvanisé stri","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2218457101765 , -1.54711778650591]"
"V4056","verre_ent","St Joseph de Porterie","0","Rue Barbara","Barbara","4.0","5.0","Kinshofer","RAL 7032","avec réservation","0","Clapet","0","4","Erdre et Loire","440109","Nantes","[ 47.271700382603 , -1.52221498845787]"
"V4057","verre_ent","Bout des Landes","2","Rue de Brest","Brest","0.0","0.0","","","","0","","0","6","Erdre et Cens","440109","Nantes","[ 47.2651472147749 , -1.5807840065775]"
"V4058","verre_ent","Graslin - Commerce","0","Allée de la Bourse","Bourse","5.0","4.0","Kinshofer","","remplissage asphalte","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.212440501925 , -1.55857316386412]"
"V4059","verre_ent","Malakoff","25","Rue d'Angleterre","Angleterre","4.0","0.0","Kinshofer","gris RAL 9007","tôle","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2143427739815 , -1.52913312450278]"
"V4060","verre_ent","Malakoff","14","Rue d'Angleterre","Angleterre","4.0","0.0","Kinshofer","gris RAL 9007","tôle","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2147516754861 , -1.52740137255131]"
"V4062","verre_ent","La Bottière","98","Rue Félix Ménétrier","Ménétrier","0.0","0.0","","","","0","","0","4","Erdre et Loire","440109","Nantes","[ 47.2407683747326 , -1.52011998094001]"
"V4064","verre_ent","ZAC de la Minais","0","Rue de la Gare","Gare","5.0","5.0","Kinshofer","RAL 7016","Alu strie arasante","0","","0","4","Erdre et Loire","440172","Ste-Luce-sur-Loire","[ 47.2536952750838 , -1.47130293852717]"
"V4065","verre_ent","","0","Rue de la Vallée","Vallée","4.0","5.0","Kinshofer","","","0","","0","6","Erdre et Cens","440194","Sautron","[ 47.2680865875305 , -1.6708149529626]"
"V4066","verre_ent","Bout des Landes","13","Rue de Pont Aven","Pont","4.0","0.0","","","","0","","0","6","Erdre et Cens","440109","Nantes","[ 47.2667144265572 , -1.5797876400277]"
"V4066","verre_ent","Malakoff","0","Rue de Madrid","Madrid","4.0","5.0","Kinshofer","","enrobé","0","opercule","0","9","Nantes-Loire","440109","Nantes","[ 47.213733417479 , -1.53317801391481]"
"V4067","verre_ent","Bout des Landes","0","Rue de Pont Aven","Pont","4.0","0.0","","","","0","","0","6","Erdre et Cens","440109","Nantes","[ 47.2662402634926 , -1.5776139227402]"
"V4068","verre_ent","Bout des Landes","6","Rue de Douarnenez","Douarnenez","4.0","0.0","","","","0","","0","6","Erdre et Cens","440109","Nantes","[ 47.2645962151999 , -1.57527885831349]"
"V4069","verre_ent","Madeleine-Champ de Mars","0","Cours Commandant D'Estienne D'Orves","","4.0","0.0","","","","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.213387343887 , -1.55274945717667]"
"V4070","verre_ent","Mendes France","0","Rue de l'Adour","Adour","4.0","0.0","","","","0","","0","8","Nantes-Ouest","440109","Nantes","[ 47.2071870006049 , -1.61023039293384]"
"V4071","verre_ent","Ile Beaulieu","0","Rue Konrad Adenauer","Adenauer","4.0","0.0","","","","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2079523304127 , -1.53875194287645]"
"V4072","verre_ent","Ile Beaulieu","0","Rue Konrad Adenauer","Adenauer","4.0","0.0","","","","0","","0","9","Nantes-Loire","440109","Nantes","[ 47.2084010864222 , -1.53832561136713]"
"V4073","verre_ent","Rte de Ste Luce","55","Rue de la Basse Chénaie","Basse","4.0","0.0","Kinshofer","","","0","","0","4","Erdre et Loire","440109","Nantes","[ 47.24083628643 , -1.50863089390347]"
"V4074","verre_ent","","0","Place Aristide Briand","Briand","4.0","0.0","","","tôle","0","","0","4","Erdre et Loire","440026","Carquefou","[ 47.2973621654466 , -1.49496173371096]"
"V4075","verre_ent","","0","Rue Bourvil","Bourvil","4.0","0.0","Kinshofer","","","0","","0","6","Erdre et Cens","440035","La Chapelle-sur-Erdre","[ 47.3102584360753 , -1.55066554564527]"
"V4076","verre_ent","","0","Rue André Franquin","Franquin","4.0","0.0","Kinshofer","","","0","","0","6","Erdre et Cens","440035","La Chapelle-sur-Erdre","[ 47.3099245634433 , -1.54684991324768]"
"V4077","verre_ent","","0","Rue Philéas Fogg","Fogg","4.0","0.0","Kinshofer","","","0","","0","6","Erdre et Cens","440035","La Chapelle-sur-Erdre","[ 47.3086629862926 , -1.55459256789447]"
"V4078","verre_ent","","0","Rue Jean-Louis Foulquier","Foulquier","4.0","0.0","Kinshofer","","","0","","0","6","Erdre et Cens","440035","La Chapelle-sur-Erdre","[ 47.3091735785485 , -1.54684387560154]"
"V4079","verre_ent","","0","Avenue Olympe de Gouges","Gouges","4.0","0.0","Kinshofer","","","0","","0","6","Erdre et Cens","440035","La Chapelle-sur-Erdre","[ 47.3081205186742 , -1.54422166030923]"
"V4080","verre_ent","","0","Avenue des Perrières","Perrières","4.0","0.0","Kinshofer","","","0","","0","6","Erdre et Cens","440035","La Chapelle-sur-Erdre","[ 47.3096120296984 , -1.55221150849431]"
"V4081","verre_ent","","0","Avenue des Perrières","Perrières","4.0","0.0","Kinshofer","","","0","","0","6","Erdre et Cens","440035","La Chapelle-sur-Erdre","[ 47.3079031546789 , -1.55215388183945]"
"V4082","verre_ent","","0","Rue des Halquinières","Halquinières","4.0","0.0","","","","0","","0","4","Erdre et Loire","440109","Nantes","[ 47.2395625810053 , -1.50898326595055]"
"V4083","verre_ent","","0","Rue de la Mayenne","Mayenne","4.0","5.0","kinshofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.21237134097 , -1.61035220848655]"
"V4084","verre_ent","","0","Rue de la Chicotière","Chicotière","4.0","5.0","kinshofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2140179355404 , -1.60807166344094]"
"V4085","verre_ent","","0","Rue de la Chicotière","Chicotière","4.0","5.0","kinhofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2148798078458 , -1.61020552237155]"
"V4086","verre_ent","","0","Rue d'Arras","Arras","4.0","5.0","kinshofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2127142096016 , -1.6094703376248]"
"V4087","verre_ent","","0","Boulevard Winston Churchill","Churchill","4.0","5.0","kinshofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2067752077206 , -1.61354508399526]"
"V4088","verre_ent","","0","Rue de Bordeaux","Bordeaux","4.0","5.0","kinshofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2106397201481 , -1.61131790793781]"
"V4089","verre_ent","","0","Rue de Bordeaux","Bordeaux","4.0","5.0","kinshofer","vert","inox","0","orifice","1","7","Loire-Chézine","440162","St-Herblain","[ 47.2106482596431 , -1.61133973930298]"
"V4090","verre_ent","","0","Rue de Flore","Flore","4.0","5.0","Kinshofer","","","0","","0","6","Erdre et Cens","440194","Sautron","[ 47.2605954564 , -1.66597734008713]"
"v4030","verre_ent","Vieux Malakoff","9","rue du Cher","Cher","4.0","0.0","kinshofer","gris RAL 9007","tôle larmée","0","tambour_80l","0","9","Nantes-Loire","440109","Nantes","[ 47.2146199168895 , -1.5341886361577]"
