"ID_COLONNE","TYPE_DECHETS","VOLUME","OBS","PREHENSION","VOIE","MOT_DIRECTEUR","CODE_COM","CODE_POSTAL","COMMUNE","QUARTIER","POLE_NM","location"
"981","verre","4.0","OK"," ","Rue de Charente","Charente","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2134100125945 , -1.61593694148989]"
"982","verre","4.0","OK"," ","Rue de Charente","Charente","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2120733817181 , -1.61293506128922]"
"983","verre","4.0","OK"," ","Rue de Bordeaux","Bordeaux","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2108294453979 , -1.61177410621078]"
"984","verre","4.0","OK"," ","Rue de la Gironde","Gironde","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2100369064486 , -1.61412350286139]"
"985","verre","4.0","OK"," ","Rue de Cahors","Cahors","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2071173318591 , -1.61491351201966]"
"986","verre","4.0","OK"," ","Rue de Cahors","Cahors","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2084375772745 , -1.61778978217499]"
"987","verre","4.0","OK"," ","Rue de Béziers","Béziers","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2100264015576 , -1.61782992930111]"
"988","verre","4.0","OK"," ","Rue d'Agen","Agen","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2102775011849 , -1.61631591991862]"
"989","verre","4.0","OK"," ","Rue de Marseille","Marseille","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.205077413837 , -1.61550944868228]"
"990","verre","4.0","OK"," ","Rue de Marseille","Marseille","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2059800451097 , -1.61708278548116]"
"991","verre","4.0","OK"," ","Rue de la Syonnière","Syonnière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2511313657102 , -1.64490276750176]"
"992","verre","4.0","OK"," ","Rue de la Chauvinière","Chauvinière","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2322328945083 , -1.63295031518646]"
"993","verre","4.0","OK"," ","Rue des Saulzaies","Saulzaies","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2337082143344 , -1.63116140251437]"
"994","verre","4.0","OK"," ","Rue de la Bergerie","Bergerie","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2373689222366 , -1.63129805496647]"
"995","verre","4.0","OK"," ","Rue Benoît Frachon","Frachon","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2216161677838 , -1.61902717326857]"
"996","verre","4.0","OK"," ","Avenue des Naudières","Naudières","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2382662412009 , -1.59924441002824]"
"997","verre","4.0","OK"," ","Rue de la Johardière","Johardière","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.227238025481 , -1.65072208685505]"
"998","verre","4.0","OK"," ","Rue des Villages","Villages","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2250345449532 , -1.65981963364121]"
"999","verre","4.0","OK"," ","Rue du Moulin de la Pâtissière","Moulin","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2217695262198 , -1.66606350589855]"
"1000","verre","4.0","OK"," ","Boulevard François Mitterrand","Mitterrand","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.218153090664 , -1.64217212876325]"
"1001","verre","4.0","OK"," ","Chemin de la Butte","Butte","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2170608015267 , -1.65481213040528]"
"1002","verre","4.0","OK"," ","Rue Euclide","Euclide","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2153079054817 , -1.65226718822237]"
"1003","verre","4.0","OK"," ","Rue Henri Radigois","Radigois","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2128284632032 , -1.65842511934012]"
"1004","verre","4.0","OK"," ","Rue des Frères Kuron","Kuron","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.212976208574 , -1.65061223766593]"
"1005","verre","4.0","OK"," ","Rue des Calvaires","Calvaires","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.215499615948 , -1.6477089981066]"
"1006","verre","4.0","OK"," ","Rue d'Indre","Indre","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2038772155859 , -1.66431683823693]"
"1007","verre","4.0","OK"," ","Rue de la Gare","Gare","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.210191623733 , -1.65709098042782]"
"1008","verre","4.0","OK"," ","Allée des Agates","Agates","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2050844627859 , -1.65753827281778]"
"1009","verre","4.0","OK"," ","Allée de la Bourgonnière","Bourgonnière","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2084096503765 , -1.65526798748347]"
"1010","verre","4.0",""," ","Rue du Lieutenant Mouillie","Mouillie","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2114483818586 , -1.65346069914964]"
"1011","verre","4.0","OK"," ","Rue du Général Zimmer","Zimmer","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.208980470332 , -1.6492408991507]"
"1012","verre","4.0","OK"," ","Rue de la Vecquerie","Vecquerie","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2111570601176 , -1.64538365347228]"
"1013","verre","4.0","OK"," ","Boulevard François Mitterrand","Mitterrand","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2127850675419 , -1.64850042966614]"
"1014","verre","4.0","OK"," ","Rue des Frères Grimm","Grimm","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2162687653775 , -1.6457579173409]"
"1015","verre","4.0","OK"," ","Rue Jean Paul Sartre","Sartre","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2146174861074 , -1.6407718767171]"
"1016","verre","4.0","OK"," ","Rue du Rocher","Rocher","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.21245290598 , -1.63992194011769]"
"1017","verre","4.0",""," ","Rue du Docteur Boubée","Boubée","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2081927824464 , -1.63774583726433]"
"1018","verre","4.0","OK"," ","Rue du Souvenir Français","Souvenir","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2101206578293 , -1.62839218711911]"
"1019","Emb. ménager","4.0",""," ","Rue de la Garotterie","Garotterie","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2228429571921 , -1.60692421598865]"
"1020","Emb. ménager","4.0",""," ","Allée Louise Michel","Michel","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2212562821068 , -1.61447617154998]"
"1021","Emb. ménager","0.0",""," ","Boulevard du Tertre","Tertre","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2169211332603 , -1.60513384029656]"
"1022","Emb. ménager","4.0",""," ","Rue de la Mayenne","Mayenne","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.212560418974 , -1.61070690214353]"
"1023","Emb. ménager","4.0",""," ","Rue d'Issoire","Issoire","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2134004854874 , -1.61169874308588]"
"1024","Emb. ménager","4.0",""," ","Rue de la Chicotière","Chicotière","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2140641885017 , -1.60849912855142]"
"1025","Emb. ménager","4.0",""," ","Rue de la Chicotière","Chicotière","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2148795638684 , -1.61042359397141]"
"1026","Emb. ménager","4.0",""," ","Rue de la Chicotière","Chicotière","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2149073608985 , -1.61039535371815]"
"1027","Emb. ménager","4.0",""," ","Rue de la Chicotière","Chicotière","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2162299232585 , -1.61251481683224]"
"1028","Emb. ménager","4.0",""," ","Rue de Falaise","Falaise","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2163440320725 , -1.61475569170767]"
"1029","Emb. ménager","4.0",""," ","Rue d'Avranches","Avranches","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2162869666991 , -1.61723232157888]"
"1030","Emb. ménager","4.0",""," ","Rue de Morlaix","Morlaix","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2128493112293 , -1.61802335136048]"
"1031","Emb. ménager","4.0",""," ","Rue d'Avranches","Avranches","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2146835911573 , -1.61779691726437]"
"1032","verre","4.0","OK"," ","Rue des Remparts","Remparts","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1939995428064 , -1.69512710912275]"
"1033","verre","4.0","OK"," ","Rue des Charreaux","Charreaux","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1935580681259 , -1.70360547145757]"
"1034","verre","4.0","OK"," ","Rue de la Noë","Noë","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1942716868342 , -1.71182279154339]"
"1035","verre","4.0","OK"," ","Rue Charles De Gaulle","De Gaulle","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1941594081056 , -1.72094068610817]"
"1036","verre","4.0","OK"," ","Rue de la Rivière","Rivière","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1975879797428 , -1.72488744867127]"
"1037","verre","4.0","OK"," ","Rue de l'Ouche Jacquet","Ouche","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1972092913936 , -1.73716380028526]"
"1038","verre","4.0","OK"," ","Rue de la Fontaine","Fontaine","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1995517039537 , -1.73953461930813]"
"1039","verre","4.0","OK"," ","Rue du Surchaud","Surchaud","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1905938985549 , -1.7482448958467]"
"1040","verre","4.0","OK"," ","Rue Pierre Mendès France","Mendès","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1926446048109 , -1.72538742911775]"
"1041","verre","4.0","OK"," ","Rue des Pierres Blanches","Pierres","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1892119728598 , -1.71087849107868]"
"1042","verre","4.0","OK"," ","Impasse de la Rivetière","Rivetière","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1852875296441 , -1.70316899752172]"
"1043","verre","4.0","OK"," ","Rue de Bel Air","Bel","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1830666520148 , -1.69409637801829]"
"1044","verre","4.0","OK"," ","Rue de l'Hommeau","Hommeau","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1887176015875 , -1.69861232911521]"
"1045","Emb. ménager","4.0","Déchèterie de Saint-Jean-de-Boiseau"," ","Rue de la Poterie","Poterie","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1863533095433 , -1.71982828205366]"
"1046","verre","3.0","Déchèterie de Saint Sébastien"," ","Rue de la Pyramide","Pyramide","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1994921257661 , -1.48352100313078]"
"1047","verre","3.0","Déchèterie de Saint Sébast"," ","Rue de la Pyramide","Pyramide","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1994945631181 , -1.48354085843971]"
"1048","verre","3.0","Déchèterie de Saint Sébast"," ","Rue de la Pyramide","Pyramide","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1994965999171 , -1.48357279676719]"
"1049","verre","3.0",""," ","Boulevard des Pas Enchantés","Pas","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2044701171066 , -1.52466053065074]"
"1050","verre","3.0",""," ","Rue de la Baugerie","Baugerie","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2045595530567 , -1.51899955175637]"
"1051","verre","3.0",""," ","Rue de la Moine","Moine","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.201849419552 , -1.52228064543554]"
"1052","verre","3.0",""," ","Rue de la Grande Pièce","Grande","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.199800877639 , -1.51056146177377]"
"1053","verre","3.0",""," ","Rue du Bois des Michées","Bois","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.198935837482 , -1.5151123647778]"
"1054","verre","3.0",""," ","Avenue de la Martellière","Martellière","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1990890265337 , -1.5242254650819]"
"1055","verre","0.0",""," ","Rue Bonne Garde","Bonne","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1965871540042 , -1.52458244877725]"
"1056","verre","0.0","église"," ","Rue Elisa Mercoeur","Mercoeur","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1919492092091 , -1.52426456890363]"
"1057","verre","3.0",""," ","Rue des Perce-Neige","Perce-Neige","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1963619264607 , -1.51632902662427]"
"1058","verre","3.0",""," ","Rue des Campanules","Campanules","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1981846285666 , -1.52001803126569]"
"1059","verre","4.0","OK"," ","Rue du Souvenir Français","Souvenir","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2060909273245 , -1.62863278436716]"
"1060","verre","4.0","OK"," ","Boulevard Winston Churchill","Churchill","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2068373417578 , -1.6134784976781]"
"1061","verre","4.0","OK"," ","Rue de l'Hôtel de Ville","Hôtel","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2107112337768 , -1.64845960966744]"
"1062","verre","4.0","OK"," ","Avenue Claude Bernard","Bernard","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2253737674842 , -1.61218381647834]"
"1063","verre","4.0","OK"," ","Rue du Docteur Boubée","Boubée","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2081836874481 , -1.637710331946]"
"1064","verre","4.0","OK"," ","Rue Suzanne Lenglen","Lenglen","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2189774402616 , -1.63786969372732]"
"1065","verre","4.0","OK"," ","Chemin de la Solvardière","Solvardière","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2165053290702 , -1.63573229717706]"
"1066","verre","4.0",""," ","Rue Océane","Océane","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2262047252852 , -1.63153058469694]"
"1067","verre","4.0",""," ","Rue Océane","Océane","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2262047252852 , -1.63153058469694]"
"1068","Emb. ménager","4.0","OK"," ","Avenue de la Baraudière","Baraudière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2366584293856 , -1.58998542791323]"
"1069","Emb. ménager","4.0","OK"," ","Avenue de la Baraudière","Baraudière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2381201653605 , -1.58824120288856]"
"1070","Emb. ménager","4.0","OK"," ","Boulevard du Massacre","Massacre","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2364794406689 , -1.58708904559655]"
"1071","Emb. ménager","4.0","OK"," ","Avenue de la Baraudière","Baraudière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2355917319929 , -1.59091618105778]"
"1072","Emb. ménager","4.0",""," ","Avenue des Thébaudières","Thébaudières","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2436422368528 , -1.60683317819374]"
"1073","Emb. ménager","4.0",""," ","Avenue des Thébaudières","Thébaudières","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2436837756996 , -1.60679532687133]"
"1074","Emb. ménager","4.0",""," ","Avenue des Thébaudières","Thébaudières","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2413046545017 , -1.60871250881287]"
"1075","Emb. ménager","4.0",""," ","Allée Mozart","Mozart","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2378198693346 , -1.6051524751295]"
"1076","Emb. ménager","4.0",""," ","Avenue des Naudières","Naudières","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2399196774472 , -1.60367683200432]"
"1077","Emb. ménager","4.0",""," ","Rue Jean Philippe Rameau","Rameau","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2366216889861 , -1.60198547451413]"
"1078","Emb. ménager","4.0",""," ","Allée Jehan Allain","Allain","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2383430460081 , -1.6033107025618]"
"1079","Emb. ménager","4.0",""," ","Route de Vannes","Vannes","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2471224913542 , -1.60787020430629]"
"1080","Emb. ménager","4.0",""," ","Allée Antonio Vivaldi","Vivaldi","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2390315610634 , -1.60288109762308]"
"1081","Emb. ménager","4.0",""," ","Allée Claude Debussy","Debussy","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.239135167761 , -1.60187203686582]"
"1082","Emb. ménager","4.0",""," ","Boulevard du Val de Chézine","Val","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2350261054175 , -1.60217405352409]"
"1083","Emb. ménager","4.0",""," ","Boulevard du Val de Chézine","Val","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2341017971638 , -1.60026219629833]"
"1084","Emb. ménager","4.0",""," ","Boulevard du Val de Chézine","Val","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2331807896828 , -1.5960144816799]"
"1085","Emb. ménager","4.0",""," ","Boulevard du Val de Chézine","Val","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2341081768283 , -1.60028690644185]"
"1086","Emb. ménager","4.0",""," ","Avenue de l'Angevinière","Angevinière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2451153302736 , -1.61079837601833]"
"1087","Emb. ménager","4.0",""," ","Avenue de l'Angevinière","Angevinière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.245090353628 , -1.60878413185925]"
"1088","Emb. ménager","4.0",""," ","Avenue des Thébaudières","Thébaudières","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2436506781257 , -1.60682773922208]"
"1089","Emb. ménager","4.0",""," ","Rue de l'Euphrate","Euphrate","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2429942055289 , -1.60764761096892]"
"1090","Emb. ménager","4.0",""," ","Rue du Danube","Danube","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2427365248721 , -1.61068496111585]"
"1091","verre","4.0",""," ","Rue du Zambèze","Zambèze","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2405142903188 , -1.61163468192334]"
"1092","Emb. ménager","4.0",""," ","Rue du Mozambique","Mozambique","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2383150936685 , -1.61127843111779]"
"1093","Emb. ménager","4.0",""," ","Rue du Zambèze","Zambèze","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2405123295194 , -1.61166181143046]"
"1094","Emb. ménager","4.0",""," ","Rue Pierre Bourdan","Bourdan","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.228208880391 , -1.60233724822038]"
"1095","Emb. ménager","4.0",""," ","Rue François Rabelais","Rabelais","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2304208705042 , -1.61733295518326]"
"1096","Emb. ménager","4.0",""," ","Avenue Condorcet","Condorcet","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2291895148388 , -1.60794188892474]"
"1097","Emb. ménager","4.0",""," ","Rue des Bas Moulins","Bas","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2284549200828 , -1.60627892019551]"
"1098","papiercarton","4.8","Precision mesure 20 cm"," ","Rue des Sept Maires Charette","Sept","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2197767193819 , -1.58060560821133]"
"1099","plastique","4.8","Precision mesure 20 cm"," ","Rue des Sept Maires Charette","Sept","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2197818635687 , -1.58057569223295]"
"1100","verre","4.8","Precision mesure 20 cm"," ","Rue des Sept Maires Charette","Sept","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2197880370897 , -1.58054585159448]"
"1101","verre","4.38","Precision mesure 20 cm"," ","Rue Eugène Bégarie","Bégarie","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2273975605848 , -1.58071967730875]"
"1102","papiercarton","6.1","Precision mesure 20 cm"," ","Rue Eugène Bégarie","Bégarie","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2274198955123 , -1.58070010469929]"
"1103","plastique","4.0","Precision mesure 20 cm"," ","Rue Eugène Bégarie","Bégarie","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2274038368231 , -1.58068681028983]"
"1104","papiercarton","6.1","Precision mesure 20 cm"," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2658533566493 , -1.58183777109035]"
"1105","verre","4.0","Precision mesure 20 cm"," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2658293204913 , -1.58181630252276]"
"1106","plastique","4.0","Precision mesure 20 cm"," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2658299860048 , -1.58176632569055]"
"1107","plastique","5.48","Precision mesure 20 cm"," ","Place de la Chapelle","Chapelle","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2097733139173 , -1.57745055920386]"
"1108","verre","4.0","Precision mesure 20 cm"," ","Place de la Chapelle","Chapelle","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2098163892401 , -1.57742796532261]"
"1109","verre","4.0","Precision mesure 20 cm"," ","Place de la Chapelle","Chapelle","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2098332178888 , -1.57741859553296]"
"1110","plastique","4.8","Precision mesure 20 cm"," ","Place Paul Doumer","Doumer","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2220167505137 , -1.57830367037202]"
"1111","papiercarton","3.0","Precision mesure 20 cm"," ","Place Paul Doumer","Doumer","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2219994056196 , -1.57829785737539]"
"1112","verre","5.48","Precision mesure 20 cm"," ","Place Paul Doumer","Doumer","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2219829874461 , -1.57829514155285]"
"1113","verre","4.0","Precision mesure 20 cm"," ","Quai Ernest Renaud","Renaud","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.204559490553 , -1.57522049978715]"
"1114","verre","4.0","Precision mesure 20 cm"," ","Rue de Québec","Québec","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2618734192939 , -1.57916174376973]"
"1115","plastique","4.0","Precision mesure 20 cm"," ","Rue de Québec","Québec","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2618813402803 , -1.57911078617428]"
"1116","papiercarton","4.0","Precision mesure 20 cm"," ","Rue de Québec","Québec","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.261884374082 , -1.57908220788417]"
"1117","verre","4.0","Precision mesure 20 cm"," ","Boulevard Gaston Serpette","Serpette","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.225327134557 , -1.57638730896141]"
"1118","plastique","4.0","Precision mesure 20 cm"," ","Rue de Questembert","Questembert","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2647930379312 , -1.57914969186968]"
"1119","papiercarton","3.0","Precision mesure 20 cm"," ","Rue de Questembert","Questembert","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2647959177717 , -1.5791256484422]"
"1120","verre","4.0","Precision mesure 20 cm"," ","Rue de Questembert","Questembert","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2647998782592 , -1.57910016825616]"
"1121","plastique","4.0","Precision mesure 20 cm"," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2596709865126 , -1.5787170200821]"
"1122","papiercarton","3.0","Precision mesure 20 cm"," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2596546198631 , -1.57871279023237]"
"1123","verre","4.0","Precision mesure 20 cm"," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2596341358919 , -1.57870825891981]"
"1124","verre","4.0","Precision mesure 20 cm"," ","Rue d'Audierne","Audierne","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2635042261866 , -1.57863238441454]"
"1125","papiercarton","2.0","Precision mesure 20 cm"," ","Rue d'Audierne","Audierne","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2635080839316 , -1.5786099290078]"
"1126","plastique","4.0","Precision mesure 20 cm"," ","Rue d'Audierne","Audierne","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2635138976971 , -1.57859064853956]"
"1127","verre","4.38","Precision mesure 20 cm"," ","Route de Rennes","Rennes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2486146802684 , -1.57706355808943]"
"1128","verre","4.0","Precision mesure 20 cm"," ","Avenue José Maria de Hérédia","Hérédia","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2470584467225 , -1.57539489542313]"
"1129","verre","4.0","Precision mesure 20 cm"," ","Rue d'Ottawa","Ottawa","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2579494670161 , -1.57568537866802]"
"1130","papiercarton","3.0","Precision mesure 20 cm"," ","Rue d'Ottawa","Ottawa","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2579441114708 , -1.57566073567614]"
"1131","plastique","4.0","Precision mesure 20 cm"," ","Rue d'Ottawa","Ottawa","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2579428732524 , -1.57563639390937]"
"1132","verre","4.38","Precision mesure 20 cm"," ","Boulevard Jean XXIII","Jean","440109","44100","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2302366613807 , -1.57341355030471]"
"1133","papiercarton","4.0","Precision mesure 20 cm"," ","Boulevard Jean XXIII","Jean","440109","44100","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2302487528697 , -1.57339171021987]"
"1134","plastique","4.8","Precision mesure 20 cm"," ","Boulevard Jean XXIII","Jean","440109","44100","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2302630567823 , -1.57336548706052]"
"1135","verre","4.0","Precision mesure 20 cm"," ","Rue Jacques Cartier","Cartier","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2586379432328 , -1.57497940492925]"
"1136","verre","4.0","Precision mesure 20 cm"," ","Mail des Chantiers","Chantiers","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2042021397848 , -1.57097133799654]"
"1137","papiercarton","4.8","Precision mesure 20 cm"," ","Rue Lamoricière","Lamoricière","440109","44100","Nantes","Centre Ville","Nantes-Loire","[ 47.2129068366794 , -1.5715008543133]"
