gml_id,gid,num_col,type,vol_col,proj_exist,rue
mmm_pav_existants.1028,1028,T182,Textile,,Existant,Route de Mireval
mmm_pav_existants.1029,1029,T181,Textile,,Existant,Route de Mireval
mmm_pav_existants.1030,1030,V015,Verre,,Existant,Quai du verdanson
mmm_pav_existants.1031,1031,V059,Verre,,Existant,RUE DES ROITELETS
mmm_pav_existants.1032,1032,V159,Verre,,Existant,Avenue de Castelnau
mmm_pav_existants.1033,1033,V918,Verre,3,Existant,Rue des Bougainvilliers
mmm_pav_existants.1034,1034,VRS014,Verre,0,Existant,Allée de Tournefort
mmm_pav_existants.1035,1035,V803,Verre,0,Existant,AVENUE DES BALEARES
mmm_pav_existants.1036,1036,V182,Verre,3,Existant,Avenue de Maguelone
mmm_pav_existants.1037,1037,V361,Verre,0,Existant,BD DES ARCEAUX
mmm_pav_existants.1038,1038,V544,Verre,0,Existant,RUE BEAU SEJOUR
mmm_pav_existants.1039,1039,P333,Papier,0,Existant,AVENUE DU GENERAL DE GAULLES
mmm_pav_existants.1040,1040,V825,Verre,0,Existant,RUE DES ACACIAS
mmm_pav_existants.1041,1041,V818,Verre,0,Existant,RUE DU STADE
mmm_pav_existants.1042,1042,V481,Verre,0,Existant,RUE DE CENTRAYRARGUES
mmm_pav_existants.1043,1043,V189,Verre,0,Existant,AVENUE DU CAMPUS AGROPOLIS
mmm_pav_existants.1044,1044,V066,Verre,3,Existant,RUE DES SOPHORAS
mmm_pav_existants.1045,1045,P096,Papier,0,Existant,
mmm_pav_existants.1046,1046,P056,Papier,3,Existant,RUE DE LA ROQUETURIERE
mmm_pav_existants.1047,1047,P053,Papier,0,Existant,RUE FRANCOIS D'ORBAY
mmm_pav_existants.1048,1048,V178,Verre,0,Existant,AVENUE DES CEVENNES
mmm_pav_existants.1049,1049,P303,Papier,0,Existant,RUE DE LA SUBSTANTION
mmm_pav_existants.1050,1050,V835,Verre,0,Existant,D21 E1
mmm_pav_existants.1051,1051,V606,Verre,0,Existant,DECHETERIE
mmm_pav_existants.1052,1052,V034,Verre,0,Existant,D26
mmm_pav_existants.1053,1053,V280,Verre,0,Existant,RUE DE LA CROIX VERTE
mmm_pav_existants.1054,1054,P083,Papier,0,Existant,RUE GEORGES BRASSENS
mmm_pav_existants.1055,1055,V538,Verre,0,Existant,RUE DE LA COURTE OREILLE
mmm_pav_existants.1056,1056,P093,Papier,0,Existant,RUE DES ROCHES ROUGES
mmm_pav_existants.1057,1057,V497,Verre,0,Existant,BOULEVARD D'ORIENT
mmm_pav_existants.1058,1058,V513,Verre,0,Existant,ALLLEE RENE DESCARTES
mmm_pav_existants.1059,1059,V519,Verre,0,Existant,RUE LOUISE MICHEL
mmm_pav_existants.1060,1060,V253,Verre,3,Existant,AVENUE DU PROF.JOSEPH ANGLADA
mmm_pav_existants.1061,1061,P085,Papier,3,Existant,ALLEE JEAN ROSTAND
mmm_pav_existants.1062,1062,V006,Verre,0,Existant,RUE DU CONTROLE
mmm_pav_existants.1063,1063,P327,Papier,0,Existant,AVENUE JUSTIN BEC
mmm_pav_existants.1064,1064,V763,Verre,0,Existant,RUE JACQUES MONOD
mmm_pav_existants.1065,1065,V355,Verre,0,Existant,RUE DES BOUISSES
mmm_pav_existants.1066,1066,P164,Papier,0,Existant,RUE ULYSSE VERGNES
mmm_pav_existants.1067,1067,V652,Verre,0,Existant,D116
mmm_pav_existants.1068,1068,T,Textile,0,Existant,PLACE MARECHAL DE LATTRE DE TASSIGNY
mmm_pav_existants.1069,1069,V418,Verre,0,Existant,Cours Veroneze
mmm_pav_existants.1070,1070,V758,Verre,0,Existant,CHEMIN DEPARTEMENTAL N°172
mmm_pav_existants.1071,1071,P113,Papier,0,Existant,Cours veroneze
mmm_pav_existants.1072,1072,V045,Verre,0,Existant,PARKING PLAGE VILLENEUVE
mmm_pav_existants.1073,1073,V535,Verre,0,Existant,RUE DE RHODES
mmm_pav_existants.1074,1074,P307,Papier,0,Existant,RUE DU CAMP DE SOLEIL
mmm_pav_existants.1075,1075,V821,Verre,0,Existant,RUE DE LA BAUMETTE
mmm_pav_existants.1076,1076,V632,Verre,0,Existant,ALLEE JOSEPH CAMBON
mmm_pav_existants.1077,1077,V811,Verre,0,Existant,D 54
mmm_pav_existants.1078,1078,V823,Verre,0,Existant,ROUTE DE MONTPELLIER
mmm_pav_existants.1079,1079,T,Textile,0,Existant,IMPASSE DU STADE
mmm_pav_existants.1080,1080,V384,Verre,0,Existant,RUE DU MOULIN DE SALICATE
mmm_pav_existants.1081,1081,V641,Verre,0,Existant,RUE DE BELBEZETH
mmm_pav_existants.1082,1082,V609,Verre,0,Existant,CHEMIN DES BARAQUES
mmm_pav_existants.1083,1083,V273,Verre,0,Existant,RUE CLAUDE BERTHOLET
mmm_pav_existants.1084,1084,V358,Verre,0,Existant,RUE DOYEN DE ROUVILLE
mmm_pav_existants.1085,1085,P020,Papier,0,Existant,IMPASSE BASILES
mmm_pav_existants.1086,1086,P385,Papier,0,Existant,RUE DE L'AMETHYSTE
mmm_pav_existants.1087,1087,V968,Verre,0,Existant,RUE GASTON BACHECHARD
mmm_pav_existants.1088,1088,P305,Papier,0,Existant,RUE DES CHANTERELLES
